ETC_20150317_000001	Kepa
ETC_20190104_040411	N/A
ETC_20190104_040412	N/A
ETC_20190104_040413	N/A
ETC_20190104_040414	N/A
ETC_20190104_040415	N/A
ETC_20190104_040416	N/A
ETC_20190104_040417	N/A
ETC_20190104_040418	N/A
ETC_20190104_040419	N/A
ETC_20190104_040420	N/A
ETC_20190104_040421	N/A
ETC_20190104_040422	N/A
ETC_20190104_040423	N/A
ETC_20190104_040424	N/A
ETC_20190104_040425	N/A
ETC_20190104_040426	N/A
ETC_20190104_040427	N/A
ETC_20190104_040428	N/A
ETC_20190104_040429	N/A
ETC_20190104_040430	N/A
ETC_20190104_040431	N/A
ETC_20190104_040432	N/A
ETC_20190104_040433	N/A
ETC_20190104_040434	N/A
ETC_20190104_040435	N/A
ETC_20190104_040436	N/A
ETC_20190104_040437	N/A
ETC_20190104_040438	N/A
ETC_20190104_040439	N/A
ETC_20190104_040440	N/A
ETC_20190104_040441	N/A
ETC_20190104_040442	N/A
ETC_20190104_040443	N/A
ETC_20190104_040444	N/A
ETC_20190104_040445	N/A
ETC_20190104_040446	N/A
ETC_20190104_040447	N/A
ETC_20190104_040448	N/A
ETC_20190104_040449	N/A
ETC_20190104_040450	N/A
ETC_20190104_040451	N/A
ETC_20190104_040452	N/A
ETC_20190104_040453	N/A
ETC_20190104_040454	N/A
ETC_20190104_040455	N/A
ETC_20190104_040456	N/A
ETC_20190104_040457	N/A
ETC_20190104_040458	N/A
ETC_20190104_040459	N/A
ETC_20190104_040460	N/A
ETC_20190104_040461	N/A
ETC_20190104_040462	N/A
ETC_20190104_040463	N/A
ETC_20190104_040464	N/A
ETC_20190104_040465	N/A
ETC_20190104_040466	N/A
ETC_20190104_040467	N/A
ETC_20190104_040468	N/A
ETC_20190104_040469	N/A
ETC_20190104_040470	N/A
ETC_20190104_040471	N/A
ETC_20190104_040472	N/A
ETC_20190104_040473	N/A
ETC_20190104_040474	N/A
ETC_20190104_040475	N/A
ETC_20190104_040476	N/A
ETC_20190104_040477	N/A
ETC_20190104_040478	N/A
ETC_20190104_040479	N/A
ETC_20190104_040480	N/A
ETC_20190104_040481	N/A
ETC_20190104_040482	N/A
ETC_20190104_040483	N/A
ETC_20190104_040484	N/A
ETC_20190104_040485	N/A
ETC_20190104_040486	N/A
ETC_20190104_040487	N/A
ETC_20190104_040488	N/A
ETC_20190104_040489	N/A
ETC_20190104_040490	N/A
ETC_20190104_040491	N/A
ETC_20190104_040492	N/A
ETC_20190104_040493	N/A
ETC_20190104_040494	N/A
ETC_20190104_040495	N/A
ETC_20190104_040496	N/A
ETC_20190104_040497	N/A
ETC_20190104_040498	N/A
ETC_20190104_040499	N/A
ETC_20190104_040500	N/A
ETC_20190104_040501	N/A
ETC_20190104_040502	N/A
ETC_20190104_040503	N/A
ETC_20190104_040504	N/A
ETC_20190104_040505	N/A
ETC_20190104_040506	Bang
ETC_20190104_040507	Pale Black
ETC_20190104_040508	Flame Red
ETC_20190104_040509	Lavender Violet
ETC_20190104_040510	Assassin Hood (M)
ETC_20190104_040511	North Pole Penguin Helmet
ETC_20190104_040512	Shinobi Cut
ETC_20190104_040513	Charcoal
ETC_20190104_040514	Copper Brown
ETC_20190104_040515	Dirty Pink
ETC_20190104_040516	Assassin Hood (F)
ETC_20190104_040517	[Cleric Master]{nl}Rozalija
ETC_20190104_040518	[Priest Master]{nl}Boruble
ETC_20190104_040519	[Krivis Master]{nl}Herkus
ETC_20190104_040520	[Wings of Vaivora]{nl}Lena
ETC_20190104_040521	[Klaipeda's Magic Association]{nl}Henrika
ETC_20190104_040522	[Storage Keeper]{nl}Rita
ETC_20190104_040523	[Oracle Master]{nl}Apolonija Barbora
ETC_20190104_040524	[TP Trader]{nl}Leticia
ETC_20190104_040525	Giltine Apparition
ETC_20190104_040526	[Blacksmith]{nl}Ilanai
ETC_20190104_040527	[Equipment Merchant]{nl}Jura
ETC_20190104_040528	  [Lord of Orsha]{nl}Inesa Hamondale
ETC_20190104_040529	[Orsha Bishop]{nl}Urbonas
ETC_20190104_040530	[Item Merchant]{nl}Alf
ETC_20190104_040531	[Accessory Merchant]{nl}Jurus
ETC_20190104_040532	[Peltasta Submaster]{nl}Nirin Dameoff
ETC_20190104_040533	[Hoplite Master]{nl}Aidas Valor
ETC_20190104_040534	[Cleric Submaster]{nl}Tamara Easton
ETC_20190104_040535	[Krivis Submaster]{nl}Mellinda Dicherin
ETC_20190104_040536	[Priest Submaster]{nl}Boira
ETC_20190104_040537	[Bokor Submaster]{nl}Bobo Icelin
ETC_20190104_040538	[Rodelero Master]{nl}Kamiya
ETC_20190104_040539	[Cataphract Master]{nl}Memet Culag
ETC_20190104_040540	[Paladin Submaster]{nl}Sylvia Naimon
ETC_20190104_040541	[Swordman Submaster]{nl}Codill
ETC_20190104_040542	[Companion Trader]{nl}Toras
ETC_20190104_040543	[Market Manager]{nl}Tilliana
ETC_20190104_040544	[Storage Keeper]{nl}Aisa
ETC_20190104_040545	[Orsha's Magic Association]{nl}Florianna
ETC_20190104_040546	[Wings of Vaivora]{nl}Rosia
ETC_20190104_040547	[Alchemist Master]{nl}Vaidotas
ETC_20190104_040548	[Chaplain Master]{nl}Ceslovas
ETC_20190104_040549	[Royal Army]{nl}Guard
ETC_20190104_040550	[Royal Army]{nl}Retia
ETC_20190104_040551	[Amanda Grave Robbers]{nl}Hubertas
ETC_20190104_040552	[Royal Army]{nl}Gofden
ETC_20190104_040553	[Knights of Kaliss]{nl}Cryomancer Kostas
ETC_20190104_040554	[Amanda Grave Robbers]{nl}Rudolfas
ETC_20190104_040555	[Knights of Kaliss]{nl}Chronomancer Sabina
ETC_20190104_040556	[Royal Army]{nl}Nomabis
ETC_20190104_040557	[Royal Army]{nl}Lyle
ETC_20190104_040558	[Royal Army]{nl}Rofdel
ETC_20190104_040559	[Knights of Kaliss]{nl}Adjutant General Hans
ETC_20190104_040560	[Amanda Grave Robbers]{nl}Stephonas
ETC_20190104_040561	  [Knights of Kaliss]{nl}Wilhelmina Carriot
ETC_20190104_040562	[Musketeer Master]{nl}Alloden Marzarine
ETC_20190104_040563	[Knights of Kaliss]{nl}Bokor Edita
ETC_20190104_040564	[Knights of Kaliss]{nl}Alchemist Saliamonas
ETC_20190104_040565	[Kedoran Merchant Alliance]{nl}Leopoldas
ETC_20190104_040566	[Kedoran Merchant Alliance]{nl}Merrisa
ETC_20190104_040567	[Kedoran Merchant Alliance]{nl}Margellius
ETC_20190104_040568	[Kedoran Merchant Alliance]{nl}Gerda
ETC_20190104_040569	[Kedoran Merchant Alliance]{nl}Serapinas
ETC_20190104_040570	[Schwarzer Reiter Master]{nl}Warsis Creak
ETC_20190104_040571	[Fencer Master]{nl}Sorscha Hutton
ETC_20190104_040572	[Chronomancer Master]{nl}Lucid Winterspoon
ETC_20190104_040573	[Monk Master]{nl}Olfas Grimm
ETC_20190104_040574	[Rodelero Submaster]{nl}Trogen
ETC_20190104_040575	[Cataphract Submaster]{nl}Dirk Drigg
ETC_20190104_040576	[Thaumaturge Master]{nl}Larisa
ETC_20190104_040577	[Wugushi Submaster]{nl}May Pat
ETC_20190104_040578	[Highlander Submaster]{nl}Rahelia Black
ETC_20190104_040579	[Hoplite Submaster]{nl}Vysiege Thurmore
ETC_20190104_040580	[Dievdirbys Master]{nl}Sculptor Tesla
ETC_20190104_040581	[Featherfoot Master]{nl}Kyoll Lurawa
ETC_20190104_040582	[Hair Stylist]{nl}Anabell Swyn
ETC_20190104_040583	[Fashion Designer]{nl}Kastytis
ETC_20190104_040584	[Squire Master]{nl}Justina Legwyn
ETC_20190104_040585	[Rogue Master]{nl}Gema
ETC_20190104_040586	[Item Merchant]{nl}Muras
ETC_20190104_040587	[Equipment Merchant]{nl}Yorgis
ETC_20190104_040588	[Hackapell Master]{nl}Flint Boulder
ETC_20190104_040589	[Druid Master]{nl}Gina Greene
ETC_20190104_040590	[Doppelsoeldner Master]{nl}Guerra
ETC_20190104_040591	[Blacksmith]{nl}Anna
ETC_20190104_040592	[Market Manager]{nl}Molun
ETC_20190104_040593	[Storage Keeper]{nl}Zadan
ETC_20190104_040594	[Accessory Merchant]{nl}Joana
ETC_20190104_040595	[Identifier]{nl}Sandra
ETC_20190104_040596	[Appraiser Master]{nl}Sandra
ETC_20190104_040597	[Matador Master]{nl}Kridella Otero
ETC_20190104_040598	[Exorcist Master]{nl}Sydow Merrinblock
ETC_20190104_040599	[Blacksmith]{nl}Teliavelis
ETC_20190104_040600	[Outlaw Master]{nl}Maea Kellefinker
ETC_20190104_040601	[Outlaw Master]{nl}Jazz Kellefinker
ETC_20190104_040602	[Pyromancer Master]{nl}Abreh Melinn
ETC_20190104_040603	[Highlander Master]{nl}Douglas Black
ETC_20190104_040604	[Item Merchant]{nl}Mirina
ETC_20190104_040605	[Equipment Merchant]{nl}Dunkel
ETC_20190104_040606	[Accessory Merchant]{nl}Ronesa
ETC_20190104_040607	[Blacksmith]{nl}Zaras
ETC_20190104_040608	[Peltasta Master]{nl}Maria Leed
ETC_20190104_040609	[Cryomancer Master]{nl}Aleister Crowley
ETC_20190104_040610	[Quarrel Shooter Master]{nl}Ream Toiler
ETC_20190104_040611	[Ranger Master]{nl}Nemoken
ETC_20190104_040612	[Swordsman Master]{nl}Rashua
ETC_20190104_040613	[Wizard Master]{nl}Lucia
ETC_20190104_040614	[Archer Master]{nl}Edmundas Tiller
ETC_20190104_040615	[Market Manager]{nl}Logi
ETC_20190104_040616	[Companion Trader]{nl}Christina
ETC_20190104_040617	[Fishing Manager]{nl}Joha
ETC_20190104_040618	Team Battle League{nl}Valis
ETC_20190104_040619	[Scout Master]{nl}Recon Rimgaile
ETC_20190104_040620	[Enchanter Master]{nl}Yena Havindar
ETC_20190104_040621	Cave's Depths
ETC_20190104_040622	Cave Exit
ETC_20190104_040623	Fatigued Boruta
ETC_20190104_040624	[Sage Master]{nl}Rhupas Kehel
ETC_20190104_040625	[Retiarius Master]{nl}Caecilia
ETC_20190104_040626	[Bullet Marker Master]{nl}Flint Winterwood
ETC_20190104_040627	[Murmillo Master]{nl}Phelixia
ETC_20190104_040628	 [Zealot Master]{nl}Aliza Tal
ETC_20190104_040629	[Nak Muay Master]{nl}Khanom Caolaw
ETC_20190104_040630	[Shadowmancer Master]{nl}Eclipse Ubik
ETC_20190104_040631	[Pied Piper Master]{nl}Jogaila
ETC_20190104_040632	[Dragoon Master]{nl}Valeska Himil
ETC_20190104_040633	[Kabbalist Master]{nl}Libgar Hippathia
ETC_20190104_040634	[Kedoran Merchant Alliance]{nl}Relic Collector
ETC_20190104_040635	[Hackapell Master]{nl}Flyntess
ETC_20190104_040636	[Kedoran Merchant Alliance]{nl}Operator
ETC_20190104_040637	[Rune Caster Master]{nl}Shelly Pennington
ETC_20190104_040638	[Assassin Master]{nl}Rashid Zabanya
ETC_20190104_040639	[Corsair Master]{nl}Hayraven
ETC_20190104_040640	[Elementalist Submaster]{nl}Zeddie Berrant
ETC_20190104_040641	[Barbarian Submaster]{nl}Twinhal Koreont
ETC_20190104_040642	[Dievdirbys Submaster]{nl}Zenoa Gallant
ETC_20190104_040643	[Taoist Master]{nl}GeHong
ETC_20190104_040644	[Barbarian Master]{nl}Walder Junnot
ETC_20190104_040645	[Psychokino Submaster]{nl}Cielle Gudan
ETC_20190104_040646	[Linker Submaster]{nl}Roddie Kuska
ETC_20190104_040647	[Austeja's Servant]{nl}Kupole Kaze
ETC_20190104_040648	[Shinobi Master]{nl}Yura Swanjone
ETC_20190104_040649	[Necromancer Master]{nl}Loretta Nimbus
ETC_20190104_040650	[Miko Master]{nl}Hitomiko
ETC_20190104_040651	Compete for 8 minutes
ETC_20190104_040652	Royal Supply Officer{nl}Manfredas
ETC_20190104_040653	Boruta gazes far out into the horizon
ETC_20190104_040654	Escape Portal
ETC_20190104_040655	The Echo will soon be heard
ETC_20190104_040656	Echo
ETC_20190104_040657	The Echo is heard
ETC_20190104_040658	The Roar will soon be heard
ETC_20190104_040659	The Roar is heard
ETC_20190104_040660	The Vengeful Fever will soon begin
ETC_20190104_040661	The Vengeful Fever has begun
ETC_20190104_040662	Safety Zone will be activated
ETC_20190104_040663	Save mval to PC
ETC_20190104_040664	Defeat Ignas who has joined forces with demons
ETC_20190104_040665	You have entered the Astral Tower Closed Quarters.
ETC_20190104_040666	All players have been defeated
ETC_20190104_040667	You have exceeded the 1 hour time limit and failed the dungeon
ETC_20190104_040668	You will return to your original area after 30 seconds
ETC_20190104_040669	I was late
ETC_20190104_040670	Defeat the monsters to collect their souls{nl}Use the collected souls to charge the integrator and disarm the barrier
ETC_20190104_040671	Black Magic Control Device
ETC_20190104_040672	Green Magic Control Device
ETC_20190104_040673	Yellow Magic Control Device
ETC_20190104_040674	Blue Magic Control Device
ETC_20190104_040675	Red Magic Control Device
ETC_20190104_040676	You failed to defend the Magic Condenser
ETC_20190104_040677	You have defeated the Prodded Horse
ETC_20190104_040678	Prodded Horse has appeared{nl}Defeat the Prodded Horse to disarm the barrier!
ETC_20190104_040679	A Power Generator has been destroyed.
ETC_20190104_040680	Ignas has appeared!
ETC_20190104_040681	Ignas has been defeated!
ETC_20190104_040682	Test stage is currently running{nl}Turn off the Stage when the issue has been resolved
ETC_20190108_040683	Lucky Golden Pig Costume Set
ETC_20190108_040684	Use to obtain all of the following items.{nl} - Lucky Golden Pig Costume x1{nl} - Lucky Golden Pig Helmet x1
ETC_20190108_040685	Lucky Golden Pig
ETC_20190108_040686	Lucky Golden Pig Helmet
ETC_20190112_040687	Since the days of Agailla Flurry, necromancy involving the use of human bodies and spirits has been abolished for good. Since then, Necromancers have reorganized themselves as a group of magic users who conduct studies on monsters and not humans.{nl}Necromancers are a class that brings fragments of dead monsters back to life. They can breathe life into the dead monsters to attack their targets or create summons out of them.
ETC_20190112_040688	Time of forced deletion for zombie status client in barrack server (unit: sec)
ETC_20190112_040689	Time of forced deletion for zombie status commander in zone server (unit: sec)
ETC_20190116_040690	Are you sure you want to delete?
ETC_20190122_040691	Zone instance individual FPS
ETC_20190126_040692	Standby
ETC_20190126_040693	This item cannot be installed in the current area.
ETC_20190129_040694	Successful enhancements will {#8e0000}consume{/} material seals, while failed ones will {#8e0000}consume{/} the main stat seal.
ETC_20190129_040695	There are too many [{itemName}] items. Please remove some.
ETC_20190201_040696	Scout (M)
ETC_20190201_040697	Scout (F)
ETC_20190201_040698	Manage Tariff Rates
ETC_20190201_040699	: Guilds in this status cannot participate in GTW.{nl}- Only Guild Masters can set their guild's participation status.{nl}- These settings 
ETC_20190201_040700	.{nl}- Guilds participating in GTW cannot add new members, expel members or disband while the session is undergoing.{nl}- Guild members who abandoned their previous guild less than 14 days in the past cannot participate in GTW.
ETC_20190201_040701	are fields in which Territory Wars can take place and the location of these areas can be checked via the World Map.{nl}(From left to right: Warring area, free Spot area and seized Spot area)
ETC_20190201_040702	{nl} {nl}When the Territory Wars begin, guilds with the option set to   
ETC_20190201_040703	The guild of the player who deals the last blow to an Amplifier earns 5 seize points the following beneficial buffs.{nl} {nl}[Damage and move speed increase]{nl} - Damage +30% increase{nl} - Move speed +5{nl} {nl} {nl}The buff will be removed upon leaving the Spot area where the amplifiers are located.
ETC_20190201_040704	The last guild to attack the monster receives a buff which includes the following.{nl} {nl}[Thick Skin]{nl} - Damage received reduced by 30%{nl} - Immunity to knockback and knockdown{nl} {nl}The buff will be removed once you leave the spot area in which the monster was killed.{nl} {nl}The last guild to attack the Tree Root Crystal receives various buffs depending on the type of Crystal destroyed.
ETC_20190201_040705	You can use various GTW items to take advantage in battle.
ETC_20190201_040706	GTW items can be purchased through the Expedition Merchant found in your Guild Hangout.{nl} {nl}You can check each Spot areas and their seize status{nl}through the World Map after GTW has ended.{nl} {nl}For more information on schedules and benefits, please check our official website at treeofsavior.com.
ETC_20190201_040707	Collecting Tariff Funds
ETC_20190201_040708	The final guild to seize the Spot at the end of each GTW session can adjust a city's tariff rates and retrieve the funds accumulated in the Market.
ETC_20190201_040709	[City Tariffs]{nl}Each Spot Area seized corresponds to one city where the winning guild can temporarily adjust the tariff rates and collect the accumulated amount.
ETC_20190201_040710	Genar Field: Klaipeda{nl}Baron Allerno: Orsha{nl}Aqueduct Bridge Area: Fedimian{nl}(Spot Area: City)
ETC_20190201_040711	{nl} {nl}[Adjusting Tariffs]{nl}Click the Victory benefits button under the combat category of your Guild window to adjust your city's tariff rates.
ETC_20190201_040712	[Important]{nl}- City tariff rates are set to a default of 10%, and you can adjust them to any value between 0% and 20%.{nl}- The rates can be adjusted only by the guild master or a member with the corresponding authority.{nl}- After changing a city's rates, they can changed again only after 1 hour.{nl}- The rates cannot be changed 1 hour or less before a GTW session, nor until 5 minutes after.{nl}- After each session, if the winning guild is different from the previous week's, tariff rates are reset to 10%.{nl}- No tariffs (0%) apply to members of the winning guild in the corresponding city.
ETC_20190201_040713	{nl} {nl}[Retrieving Tariff Funds]{nl}Whenever Silver is spent on eligible items within the city, the corresponding tariffs accumulate accordingly.{nl}(Tariff funds accumulate starting 5 minutes after a GTW session, and until the end of the next session.)
ETC_20190201_040714	[Eligible Items]{nl}- Various items, weapons, armor, accessories and recipes{nl}- Companion adoption, training and companion food{nl}- Magic Association supplies{nl}- Fishing supplies{nl}- Repair, identification, item dismantling, socket addition and gem extraction{nl}- Changing weapon appearance with the potential loss option unchecked{nl}- Expanding Team Storage slots{nl}- Geraldas family gems{nl}- Blacksmith Teliavelis supplies{nl}- Seal enhancement{nl} {nl}- When tariff rates are set to 10%, the amount of Silver spent is the same as before. If they're set to higher or lower than that, the amount changes accordingly.{nl}- No tariffs (0%) apply to members of the winning guild in the corresponding city.
ETC_20190201_040715	{nl} {nl}[Market Tariffs]{nl}According to your seized Spot Area, a percentage of the Market fees generated will accumulate as tariffs and can be retrieved.
ETC_20190201_040716	Genar Field: 4% of Market fees generated per week{nl}Baron Allerno: 3% of Market fees generated per week{nl}Aqueduct Bridge Area: 3% of Market fees generated per week{nl}(Spot Area: percentage of Market fees){nl}(Market fees = registration fees + sale fees)
ETC_20190201_040717	{nl} {nl}[Tariff Fund Distribution]{nl}After the collecting period is over, you can share the funds with your team in the [Fund Distribution] tab.
ETC_20190201_040718	[Important]{nl}- Fund distribution details are updated 1 hour after the collecting period ends.{nl}- The total funds available for collecting include both city tariffs and Market tariffs.{nl}- You can distribute the funds collected until 7 days after they become available.{nl}- Funds not distributed within this 7-day period will be eliminated.{nl}- If the guild is disbanded, non-distributed funds will be eliminated.{nl}- Tariff funds can be distributed only by the guild master or members with the corresponding authority.{nl}- Guild members who receive distributed funds can retrieve them through the alert message on the bottom left side of their screen.{nl}- Members to whom the funds have been distributed have 14 days to retrieve them (the funds will be eliminated after that).{nl}- All records of tariff fund distribution are kept in the Fund Records tab.
ETC_20190201_040719	{nl} {nl}[Retrieving Funds]{nl}After tariff funds are distributed through the guild, each member can then retrieve their own allocated amount.
ETC_20190201_040720	If you have funds to receive, an alert will pop up on the bottom left side of your screen, from where you can retrieve them.{nl}[Important]{nl}- The alert message will pop up for all your characters.{nl}- The alert will continue to display as long as you have funds left to retrieve.{nl}- Members have 14 days to retrieve the funds after they are distributed.{nl}- Retrieved funds will be sent to the inventory of the character that receives them.{nl}- Funds not retrieved within 14 days will be permanently eliminated.{nl}- If you abandon the guild, you will no longer be able to retrieve any funds you may have been allotted.
ETC_20190201_040721	Genar Field: [{partyName}]
ETC_20190201_040722	Aqueduct Bridge Area: [{partyName}]
ETC_20190201_040723	Baron Allerno: [{partyName}]
ETC_20190201_040724	Genar Field: Not Seized
ETC_20190201_040725	Aqueduct Bridge Area: Not Seized
ETC_20190201_040726	Baron Allerno: Not Seized
ETC_20190201_040727	This week's GTW session is now complete. Here are the winning guilds.
ETC_20190201_040728	GTW will be back next week at the same time. Make sure to come back!
ETC_20190201_040729	- Guilds that seize a Spot can adjust tariff rates in cities ({Min}% to {Max}%). {nl}- The default rate applied is {Default}%.{nl}- City tariff rates can be adjusted only by the Guild Master or members with the corresponding authority.{nl}- Tariff rates c
ETC_20190201_040730	- Tariff fund distribution details are updated {TaxLoadDelay} hours after the end of GTW.{nl}- Fund distribution is available for {TaxDistributeTime} days after being received.{nl}- Important: Funds not distributed during the aforementioned period disappe
ETC_20190201_040731	Tariffs apply for different cities depending on the Spot seized.{nl}({Cities})
ETC_20190201_040732	City tariff fund data is refreshed every hour.
ETC_20190201_040733	Market tariff funds are collected depending on the fees generated on a weekly basis{nl}and the rate is dependent on the seized Spot area.{nl}({Cities})
ETC_20190201_040734	Fund Retrieval Logs for M {Month}. D {Day}. Y {Year}
ETC_20190201_040735	Retrieved Market Tariffs: {img silver 20 20/} {Amount}
ETC_20190201_040736	Retrieved City Tariffs: {img silver 20 20/} {Amount}
ETC_20190201_040737	Total Tariff Funds: {img silver 20 20/} {Amount}
ETC_20190201_040738	{City} Tariff Rate: {Rate}%{nl}Managing Guild: {GuildName}
ETC_20190201_040739	- Guild members can retrieve their distributed tariff funds for {TaxReceiveTime} days.{nl}- Upon retrieving them, the Silver is deposited directly into the current character's inventory.{nl}- Take note that all funds not retrieved during the time limit wi
ETC_20190201_040740	City tariff rate adjustments available in {min} minute(s).
ETC_20190201_040741	You cannot adjust city tariff rates now.
ETC_20190201_040742	All tariff funds have been distributed.
ETC_20190201_040743	You will not be able to receive distributed funds after leaving the guild.{nl}Are you sure you want to leave?{nl}{#8e0000}(Total amount: {Tax} Silver){/}
ETC_20190201_040744	You will lose all undistributed and distributed funds, and all items in the guild storage after disbanding the guild. Are you sure you want to disband?
ETC_20190201_040745	Tariff funds distributed.
ETC_20190201_040746	You have been distributed {Tax} Silver from collected tariff funds.
ETC_20190201_040747	[{city}]'s tariff rate has been set to {rate}%.
ETC_20190201_040748	There aren't enough tariff funds to distribute.
ETC_20190201_040749	Tariff Cities {img tip_questionmark 20 20}
ETC_20190201_040750	{#ff0000}ⓘ The tariff rate system is currently unavailable. Check our official website at treeofsavior.com for more information.
ETC_20190201_040751	ⓘ Guilds with Spots seized can use the benefits button to set tariff rates in the corresponding cities.{nl}ⓘ Refer to treeofsavior.com for details on the benefits of seizing Spots.
ETC_20190201_040752	Guild:  
ETC_20190201_040753	City:  
ETC_20190201_040754	Tariff Rate:  
ETC_20190209_040755	2019 Leticia's Treasure Chest (Season 3)
ETC_20190209_040756	A chest filled with Leticia's most precious items. Use to obtain the following items.{nl} - Lv 10 Enhancement Card Book x9{nl} - Ripped Legend Enhancement Card x7{nl} - Old Legend Enhancement Card x5{nl} - Legend Enhancement Card x3{nl} - Shining Legend Enhancement Card x1
ETC_20190209_040757	Event Orsha Resident F1
ETC_20190209_040758	GTW Open Event NPC
ETC_20190209_040759	Event Girl NPC
ETC_20190216_040760	Hanbok Costume Selection Box
ETC_20190216_040761	Use to select one of the following items.{nl} - King Hanbok Costume x1{nl} - Striped Hanbok Costume x1{nl}
ETC_20190216_040762	Spring Shade Hanbok Costume Selection Box
ETC_20190216_040763	Use to select one of the following items.{nl} - Spring Shade Hanbok Costume (Male) x1{nl} - Spring Shade Hanbok Costume (Female) x1
ETC_20190216_040764	Autumn Shade Hanbok Costume Selection Box
ETC_20190216_040765	Use to select one of the following items.{nl} - Autumn Shade Hanbok Costume (Male) x1{nl} - Autumn Shade Hanbok Costume (Female) x1
ETC_20190216_040766	Shining Golden Ichor Box (x10)
ETC_20190216_040767	Box containing Shining Golden Ichor Extraction Kit x10.{nl}Use to receive the items.
ETC_20190216_040768	2019 Leticia's Treasure Chest (Season 3)
ETC_20190216_040769	A chest filled with Leticia's most precious items. Use to obtain the following items.{nl} - Token x3{nl} - Shining Golden Socket Box x1{nl} - Goddesses' Blessed Gem x100{nl} - Shining 8-Star Gem Abrasive x3
ETC_20190216_040770	A special premium package. Right-click to use and obtain the following items.{nl}- Unique Support Weapon Box x1{nl}- Unique Support Weapon +11 Enhancement Voucher x1{nl}- Unique Support Weapon +5 Transcendence Voucher x1{nl}- Settlement Support Potion Lv2 x30{nl}- Lv15 Basic Condensed HP Potion x200{nl}- Lv15 Basic Condensed SP Potion x200{nl}- Attribute Points 10,000 x5{nl}- Token x1{nl}- Recipe - HP Potion (1 Day) x3{nl}- Recipe - SP Potion (1 Day) x3
ETC_20190216_040771	Wake Up Card and Gem Package
ETC_20190216_040772	A special premium package. Right-click to use and obtain the following items.{nl}- Monster Card Album: Black x9{nl}- Lv10 Enhancement Card x3{nl}- Shining 8-Star Gem Abrasive x3{nl}- Old Golden Coins x50{nl}- Ancient Golden Socket x3
ETC_20190216_040773	Wake Up Enhancement Package
ETC_20190216_040774	A special premium package. Right-click to use and obtain the following items.{nl}- Silver Anvil x10{nl}- Golden Anvil x5{nl}- [Lv. 390] Unique Enchant Jewel x5{nl}- [Lv. 380] +8 Transcendence Voucher x1{nl}- Recipe - HP Potion (1 Day) x3{nl}- Recipe - SP Potion (1 Day) x3
ETC_20190216_040775	Wake Up All-in-One Package
ETC_20190216_040776	A special premium package. Right-click to use and obtain the following items.{nl}- Wake Up Growth Package x1{nl}- Wake Up Enhancement Package x1{nl}- Widnium Fragment x3{nl}- Recipe - HP Potion (7 Days) x1{nl}- Recipe - SP Potion (7 Days) x1{nl}Widnium Fragments will be automatically removed at the end of the sale period.
ETC_20190216_040777	Deliver Widnium Fragments
ETC_20190216_040778	You already have a [Wake Up] weapon that has reached stage 5 transcendence.
ETC_20190216_040779	You already have a [Wake Up] weapon that has reached +11 enhancement.
ETC_20190216_040780	You must have only one [Wake Up] weapon in your inventory.
ETC_20190216_040781	You do not have a [Wake Up] weapon in your inventory.
ETC_20190216_040782	Give
ETC_20190216_040783	Days remaining until Widnium Fragment exchange
ETC_20190223_040784	Gazer
ETC_20190223_040785	Gazers are monsters that are used by Demon King Baiga as his eyes and ears around the world.
ETC_20190223_040786	Greedy Prisoner
ETC_20190223_040787	An imprisoned demon that has been set loose in our world for the sole purpose of wreaking havoc.
ETC_20190223_040788	Puppet M
ETC_20190223_040789	A monster that mimics Plague Doctors. They execute people instead of curing them.
ETC_20190223_040790	Masked Executor
ETC_20190223_040791	We do not know the origins of this monster, but it is certain that they are just as cruel and merciless as demons themselves. 
ETC_20190223_040792	[Event] Klaipeda
ETC_20190223_040793	[Event] Orsha
ETC_20190223_040794	[TOS 4-Time Researcher]
ETC_20190223_040795	A title given to those who participate as a TOS 4-Time Researcher.
ETC_20190223_040796	Return to your previous location.
ETC_20190223_040797	Play Guild Hangout Raid
ETC_20190223_040798	You are currently participating in a Guild Hangout Raid.
ETC_20190223_040799	Unable to Join Hangout Raid
ETC_20190223_040800	You cannot participate in the Guild Hangout Raid due to being incapable of combat.
ETC_20190223_040801	Manage Hangout Raid
ETC_20190223_040802	{nl} {nl}Displays the current number of summons and their HP.{nl} {nl}The HP of summons from Summoning, Salamion, Shoggoth and{nl}Corpse Tower will be displayed.
ETC_20190223_040803	The HP of summons are displayed in green to differentiate from that of monsters.
ETC_20190223_040804	Only Animal, Plant and Mutant-type cards can be registered onto the Necronomicon, with a maximum of four cards.{nl}At the bottom of the Necronomicon, you can view the number of corpse parts you collected so far.
ETC_20190223_040805	{nl} {nl}Displays the current number of summons and their HP.{nl} {nl}You can check your summon info in the summons tab{nl}in your party info UI. You can switch between party and summon info{nl}by pressing the ({img key~ 40 40}) key or clicking on the {img button_view_info 40 40} button.
ETC_20190223_040806	Displays your remaining number of Necromancer skeleton and Bokor zombie summons.
ETC_20190223_040807	{nl} {nl}Displays the remaining HP of Sorcerer's Summoning summon,{nl}Salamion, Necromancer's Shoggoth and Corpse Tower.
ETC_20190223_040808	Guild Hangout Raid
ETC_20190223_040809	You can partake in a Guild Hangout Raid when your Guild Level reaches level 5.
